from,to,departs,arrives
15,15,2019-07-30T05:54:36.000Z,2019-07-30T05:55:00.000Z
15,551,2019-07-30T05:55:00.000Z,2019-07-30T05:56:48.000Z
551,551,2019-07-30T05:56:48.000Z,2019-07-30T05:57:12.000Z
551,17,2019-07-30T05:57:12.000Z,2019-07-30T05:58:36.000Z
17,17,2019-07-30T05:58:36.000Z,2019-07-30T05:59:06.000Z
17,552,2019-07-30T05:59:06.000Z,2019-07-30T06:00:48.000Z
552,552,2019-07-30T06:00:48.000Z,2019-07-30T06:01:06.000Z
552,553,2019-07-30T06:01:06.000Z,2019-07-30T06:02:42.000Z
553,553,2019-07-30T06:02:42.000Z,2019-07-30T06:03:12.000Z
553,18,2019-07-30T06:03:12.000Z,2019-07-30T06:04:30.000Z
18,18,2019-07-30T06:04:30.000Z,2019-07-30T06:05:00.000Z
18,556,2019-07-30T06:05:00.000Z,2019-07-30T06:06:24.000Z
556,556,2019-07-30T06:06:24.000Z,2019-07-30T06:07:00.000Z
556,1334,2019-07-30T06:07:00.000Z,2019-07-30T06:07:30.000Z
1334,1334,2019-07-30T06:07:30.000Z,2019-07-30T06:07:30.000Z
1334,1340,2019-07-30T06:07:30.000Z,2019-07-30T06:09:00.000Z
1340,1340,2019-07-30T06:09:00.000Z,2019-07-30T06:09:00.000Z
1340,1333,2019-07-30T06:09:00.000Z,2019-07-30T06:09:36.000Z
1333,1333,2019-07-30T06:09:36.000Z,2019-07-30T06:10:00.000Z
1333,1332,2019-07-30T06:10:00.000Z,2019-07-30T06:13:00.000Z
1332,1332,2019-07-30T06:13:00.000Z,2019-07-30T06:14:00.000Z
1332,1339,2019-07-30T06:14:00.000Z,2019-07-30T06:14:30.000Z
1339,1339,2019-07-30T06:14:30.000Z,2019-07-30T06:14:30.000Z
1339,1331,2019-07-30T06:14:30.000Z,2019-07-30T06:15:18.000Z
1331,1331,2019-07-30T06:15:18.000Z,2019-07-30T06:16:00.000Z
1331,1338,2019-07-30T06:16:00.000Z,2019-07-30T06:19:00.000Z
1338,1338,2019-07-30T06:19:00.000Z,2019-07-30T06:19:00.000Z
1338,1330,2019-07-30T06:19:00.000Z,2019-07-30T06:20:18.000Z
1330,1330,2019-07-30T06:20:18.000Z,2019-07-30T06:21:00.000Z
1330,1337,2019-07-30T06:21:00.000Z,2019-07-30T06:22:54.000Z
1337,1337,2019-07-30T06:22:54.000Z,2019-07-30T06:23:12.000Z
1337,839,2019-07-30T06:23:12.000Z,2019-07-30T06:24:24.000Z
839,839,2019-07-30T06:24:24.000Z,2019-07-30T06:25:00.000Z
839,1341,2019-07-30T06:25:00.000Z,2019-07-30T06:25:27.000Z
1341,1341,2019-07-30T06:25:27.000Z,2019-07-30T06:25:27.000Z
1341,662,2019-07-30T06:25:27.000Z,2019-07-30T06:26:00.000Z
662,662,2019-07-30T06:26:00.000Z,2019-07-30T06:26:24.000Z
662,661,2019-07-30T06:26:24.000Z,2019-07-30T06:27:24.000Z
661,661,2019-07-30T06:27:24.000Z,2019-07-30T06:28:00.000Z
661,660,2019-07-30T06:28:00.000Z,2019-07-30T06:29:12.000Z
660,660,2019-07-30T06:29:12.000Z,2019-07-30T06:30:00.000Z
660,659,2019-07-30T06:30:00.000Z,2019-07-30T06:31:24.000Z
659,659,2019-07-30T06:31:24.000Z,2019-07-30T06:32:00.000Z
659,658,2019-07-30T06:32:00.000Z,2019-07-30T06:33:30.000Z
658,658,2019-07-30T06:33:30.000Z,2019-07-30T06:34:00.000Z
658,657,2019-07-30T06:34:00.000Z,2019-07-30T06:35:36.000Z
657,657,2019-07-30T06:35:36.000Z,2019-07-30T06:36:00.000Z
657,72,2019-07-30T06:36:00.000Z,2019-07-30T06:38:00.000Z
72,72,2019-07-30T06:38:00.000Z,2019-07-30T06:39:00.000Z
72,1028,2019-07-30T06:39:00.000Z,2019-07-30T06:40:30.000Z
1028,1028,2019-07-30T06:40:30.000Z,2019-07-30T06:40:30.000Z
1028,9,2019-07-30T06:40:30.000Z,2019-07-30T06:41:00.000Z
9,9,2019-07-30T06:41:00.000Z,2019-07-30T06:41:18.000Z
9,10,2019-07-30T06:41:18.000Z,2019-07-30T06:42:54.000Z
10,10,2019-07-30T06:42:54.000Z,2019-07-30T06:43:30.000Z
10,1,2019-07-30T06:43:30.000Z,2019-07-30T06:48:00.000Z
1,10,2019-07-30T05:56:00.000Z,2019-07-30T05:59:24.000Z
10,10,2019-07-30T05:59:24.000Z,2019-07-30T06:00:12.000Z
10,977,2019-07-30T06:00:12.000Z,2019-07-30T06:02:42.000Z
977,977,2019-07-30T06:02:42.000Z,2019-07-30T06:03:00.000Z
977,15,2019-07-30T06:03:00.000Z,2019-07-30T06:04:36.000Z
15,15,2019-07-30T06:04:36.000Z,2019-07-30T06:05:00.000Z
15,551,2019-07-30T06:05:00.000Z,2019-07-30T06:06:48.000Z
551,551,2019-07-30T06:06:48.000Z,2019-07-30T06:07:12.000Z
551,17,2019-07-30T06:07:12.000Z,2019-07-30T06:08:36.000Z
17,17,2019-07-30T06:08:36.000Z,2019-07-30T06:09:06.000Z
17,552,2019-07-30T06:09:06.000Z,2019-07-30T06:10:48.000Z
552,552,2019-07-30T06:10:48.000Z,2019-07-30T06:11:06.000Z
552,553,2019-07-30T06:11:06.000Z,2019-07-30T06:12:42.000Z
553,553,2019-07-30T06:12:42.000Z,2019-07-30T06:13:12.000Z
553,18,2019-07-30T06:13:12.000Z,2019-07-30T06:14:30.000Z
18,18,2019-07-30T06:14:30.000Z,2019-07-30T06:15:00.000Z
18,556,2019-07-30T06:15:00.000Z,2019-07-30T06:16:24.000Z
556,556,2019-07-30T06:16:24.000Z,2019-07-30T06:17:00.000Z
556,1334,2019-07-30T06:17:00.000Z,2019-07-30T06:17:30.000Z
1334,1334,2019-07-30T06:17:30.000Z,2019-07-30T06:17:30.000Z
1334,1340,2019-07-30T06:17:30.000Z,2019-07-30T06:19:00.000Z
1340,1340,2019-07-30T06:19:00.000Z,2019-07-30T06:19:00.000Z
1340,1333,2019-07-30T06:19:00.000Z,2019-07-30T06:19:36.000Z
1333,1333,2019-07-30T06:19:36.000Z,2019-07-30T06:20:00.000Z
1333,1332,2019-07-30T06:20:00.000Z,2019-07-30T06:23:00.000Z
1332,1332,2019-07-30T06:23:00.000Z,2019-07-30T06:24:00.000Z
1332,1339,2019-07-30T06:24:00.000Z,2019-07-30T06:24:30.000Z
1339,1339,2019-07-30T06:24:30.000Z,2019-07-30T06:24:30.000Z
1339,1331,2019-07-30T06:24:30.000Z,2019-07-30T06:25:18.000Z
1331,1331,2019-07-30T06:25:18.000Z,2019-07-30T06:26:00.000Z
1331,1338,2019-07-30T06:26:00.000Z,2019-07-30T06:29:00.000Z
1338,1338,2019-07-30T06:29:00.000Z,2019-07-30T06:29:00.000Z
1338,1330,2019-07-30T06:29:00.000Z,2019-07-30T06:30:18.000Z
1330,1330,2019-07-30T06:30:18.000Z,2019-07-30T06:31:00.000Z
1330,1337,2019-07-30T06:31:00.000Z,2019-07-30T06:32:54.000Z
1337,1337,2019-07-30T06:32:54.000Z,2019-07-30T06:33:12.000Z
1337,839,2019-07-30T06:33:12.000Z,2019-07-30T06:34:24.000Z
839,839,2019-07-30T06:34:24.000Z,2019-07-30T06:35:00.000Z
839,1341,2019-07-30T06:35:00.000Z,2019-07-30T06:35:27.000Z
1341,1341,2019-07-30T06:35:27.000Z,2019-07-30T06:35:27.000Z
1341,662,2019-07-30T06:35:27.000Z,2019-07-30T06:36:00.000Z
662,662,2019-07-30T06:36:00.000Z,2019-07-30T06:36:24.000Z
662,661,2019-07-30T06:36:24.000Z,2019-07-30T06:37:24.000Z
661,661,2019-07-30T06:37:24.000Z,2019-07-30T06:38:00.000Z
661,660,2019-07-30T06:38:00.000Z,2019-07-30T06:39:12.000Z
660,660,2019-07-30T06:39:12.000Z,2019-07-30T06:40:00.000Z
660,659,2019-07-30T06:40:00.000Z,2019-07-30T06:41:24.000Z
659,659,2019-07-30T06:41:24.000Z,2019-07-30T06:42:00.000Z
659,658,2019-07-30T06:42:00.000Z,2019-07-30T06:43:30.000Z
658,658,2019-07-30T06:43:30.000Z,2019-07-30T06:44:00.000Z
658,657,2019-07-30T06:44:00.000Z,2019-07-30T06:45:36.000Z
657,657,2019-07-30T06:45:36.000Z,2019-07-30T06:46:00.000Z
657,72,2019-07-30T06:46:00.000Z,2019-07-30T06:48:00.000Z
72,72,2019-07-30T06:48:00.000Z,2019-07-30T06:49:00.000Z
72,1028,2019-07-30T06:49:00.000Z,2019-07-30T06:50:30.000Z
1028,1028,2019-07-30T06:50:30.000Z,2019-07-30T06:50:30.000Z
1028,9,2019-07-30T06:50:30.000Z,2019-07-30T06:51:00.000Z
9,9,2019-07-30T06:51:00.000Z,2019-07-30T06:51:18.000Z
9,10,2019-07-30T06:51:18.000Z,2019-07-30T06:52:54.000Z
10,10,2019-07-30T06:52:54.000Z,2019-07-30T06:53:30.000Z
10,1,2019-07-30T06:53:30.000Z,2019-07-30T06:58:00.000Z
1,10,2019-07-30T06:06:00.000Z,2019-07-30T06:09:24.000Z
10,10,2019-07-30T06:09:24.000Z,2019-07-30T06:10:12.000Z
10,977,2019-07-30T06:10:12.000Z,2019-07-30T06:12:42.000Z
977,977,2019-07-30T06:12:42.000Z,2019-07-30T06:13:00.000Z
977,15,2019-07-30T06:13:00.000Z,2019-07-30T06:14:36.000Z
15,15,2019-07-30T06:14:36.000Z,2019-07-30T06:15:00.000Z
15,551,2019-07-30T06:15:00.000Z,2019-07-30T06:16:48.000Z
551,551,2019-07-30T06:16:48.000Z,2019-07-30T06:17:12.000Z
551,17,2019-07-30T06:17:12.000Z,2019-07-30T06:18:36.000Z
17,17,2019-07-30T06:18:36.000Z,2019-07-30T06:19:06.000Z
17,552,2019-07-30T06:19:06.000Z,2019-07-30T06:20:48.000Z
552,552,2019-07-30T06:20:48.000Z,2019-07-30T06:21:06.000Z
552,553,2019-07-30T06:21:06.000Z,2019-07-30T06:22:42.000Z
553,553,2019-07-30T06:22:42.000Z,2019-07-30T06:23:12.000Z
553,18,2019-07-30T06:23:12.000Z,2019-07-30T06:24:30.000Z
18,18,2019-07-30T06:24:30.000Z,2019-07-30T06:25:00.000Z
18,556,2019-07-30T06:25:00.000Z,2019-07-30T06:26:24.000Z
556,556,2019-07-30T06:26:24.000Z,2019-07-30T06:27:00.000Z
556,1334,2019-07-30T06:27:00.000Z,2019-07-30T06:27:30.000Z
1334,1334,2019-07-30T06:27:30.000Z,2019-07-30T06:27:30.000Z
1334,1340,2019-07-30T06:27:30.000Z,2019-07-30T06:29:00.000Z
1340,1340,2019-07-30T06:29:00.000Z,2019-07-30T06:29:00.000Z
1340,1333,2019-07-30T06:29:00.000Z,2019-07-30T06:29:36.000Z
1333,1333,2019-07-30T06:29:36.000Z,2019-07-30T06:30:00.000Z
1333,1332,2019-07-30T06:30:00.000Z,2019-07-30T06:33:00.000Z
1332,1332,2019-07-30T06:33:00.000Z,2019-07-30T06:34:00.000Z
1332,1339,2019-07-30T06:34:00.000Z,2019-07-30T06:34:30.000Z
1339,1339,2019-07-30T06:34:30.000Z,2019-07-30T06:34:30.000Z
1339,1331,2019-07-30T06:34:30.000Z,2019-07-30T06:35:18.000Z
1331,1331,2019-07-30T06:35:18.000Z,2019-07-30T06:36:00.000Z
1331,1338,2019-07-30T06:36:00.000Z,2019-07-30T06:39:00.000Z
1338,1338,2019-07-30T06:39:00.000Z,2019-07-30T06:39:00.000Z
1338,1330,2019-07-30T06:39:00.000Z,2019-07-30T06:40:18.000Z
1330,1330,2019-07-30T06:40:18.000Z,2019-07-30T06:41:00.000Z
1330,1337,2019-07-30T06:41:00.000Z,2019-07-30T06:42:54.000Z
1337,1337,2019-07-30T06:42:54.000Z,2019-07-30T06:43:12.000Z
1337,839,2019-07-30T06:43:12.000Z,2019-07-30T06:44:24.000Z
839,839,2019-07-30T06:44:24.000Z,2019-07-30T06:45:00.000Z
839,1341,2019-07-30T06:45:00.000Z,2019-07-30T06:45:27.000Z
1341,1341,2019-07-30T06:45:27.000Z,2019-07-30T06:45:27.000Z
1341,662,2019-07-30T06:45:27.000Z,2019-07-30T06:46:00.000Z
662,662,2019-07-30T06:46:00.000Z,2019-07-30T06:46:24.000Z
662,661,2019-07-30T06:46:24.000Z,2019-07-30T06:47:24.000Z
661,661,2019-07-30T06:47:24.000Z,2019-07-30T06:48:00.000Z
661,660,2019-07-30T06:48:00.000Z,2019-07-30T06:49:12.000Z
660,660,2019-07-30T06:49:12.000Z,2019-07-30T06:50:00.000Z
660,659,2019-07-30T06:50:00.000Z,2019-07-30T06:51:24.000Z
659,659,2019-07-30T06:51:24.000Z,2019-07-30T06:52:00.000Z
659,658,2019-07-30T06:52:00.000Z,2019-07-30T06:53:30.000Z
658,658,2019-07-30T06:53:30.000Z,2019-07-30T06:54:00.000Z
658,657,2019-07-30T06:54:00.000Z,2019-07-30T06:55:36.000Z
657,657,2019-07-30T06:55:36.000Z,2019-07-30T06:56:00.000Z
657,72,2019-07-30T06:56:00.000Z,2019-07-30T06:58:00.000Z
72,72,2019-07-30T06:58:00.000Z,2019-07-30T06:59:00.000Z
72,1028,2019-07-30T06:59:00.000Z,2019-07-30T07:00:30.000Z
1028,1028,2019-07-30T07:00:30.000Z,2019-07-30T07:00:30.000Z
1028,9,2019-07-30T07:00:30.000Z,2019-07-30T07:01:00.000Z
9,9,2019-07-30T07:01:00.000Z,2019-07-30T07:01:18.000Z
9,10,2019-07-30T07:01:18.000Z,2019-07-30T07:02:54.000Z
10,10,2019-07-30T07:02:54.000Z,2019-07-30T07:03:30.000Z
10,1,2019-07-30T07:03:30.000Z,2019-07-30T07:08:00.000Z
1,10,2019-07-30T06:16:00.000Z,2019-07-30T06:19:24.000Z
10,10,2019-07-30T06:19:24.000Z,2019-07-30T06:20:12.000Z
10,977,2019-07-30T06:20:12.000Z,2019-07-30T06:22:42.000Z
977,977,2019-07-30T06:22:42.000Z,2019-07-30T06:23:00.000Z
977,15,2019-07-30T06:23:00.000Z,2019-07-30T06:24:36.000Z
15,15,2019-07-30T06:24:36.000Z,2019-07-30T06:25:00.000Z
15,551,2019-07-30T06:25:00.000Z,2019-07-30T06:26:48.000Z
551,551,2019-07-30T06:26:48.000Z,2019-07-30T06:27:12.000Z
551,17,2019-07-30T06:27:12.000Z,2019-07-30T06:28:36.000Z
17,17,2019-07-30T06:28:36.000Z,2019-07-30T06:29:06.000Z
17,552,2019-07-30T06:29:06.000Z,2019-07-30T06:30:48.000Z
552,552,2019-07-30T06:30:48.000Z,2019-07-30T06:31:06.000Z
552,553,2019-07-30T06:31:06.000Z,2019-07-30T06:32:42.000Z
553,553,2019-07-30T06:32:42.000Z,2019-07-30T06:33:12.000Z
553,18,2019-07-30T06:33:12.000Z,2019-07-30T06:34:30.000Z
18,18,2019-07-30T06:34:30.000Z,2019-07-30T06:35:00.000Z
18,556,2019-07-30T06:35:00.000Z,2019-07-30T06:36:24.000Z
556,556,2019-07-30T06:36:24.000Z,2019-07-30T06:37:00.000Z
556,1334,2019-07-30T06:37:00.000Z,2019-07-30T06:37:30.000Z
1334,1334,2019-07-30T06:37:30.000Z,2019-07-30T06:37:30.000Z
1334,1340,2019-07-30T06:37:30.000Z,2019-07-30T06:39:00.000Z
1340,1340,2019-07-30T06:39:00.000Z,2019-07-30T06:39:00.000Z
1340,1333,2019-07-30T06:39:00.000Z,2019-07-30T06:39:36.000Z
1333,1333,2019-07-30T06:39:36.000Z,2019-07-30T06:40:00.000Z
1333,1332,2019-07-30T06:40:00.000Z,2019-07-30T06:43:00.000Z
1332,1332,2019-07-30T06:43:00.000Z,2019-07-30T06:44:00.000Z
1332,1339,2019-07-30T06:44:00.000Z,2019-07-30T06:44:30.000Z
1339,1339,2019-07-30T06:44:30.000Z,2019-07-30T06:44:30.000Z
1339,1331,2019-07-30T06:44:30.000Z,2019-07-30T06:45:18.000Z
1331,1331,2019-07-30T06:45:18.000Z,2019-07-30T06:46:00.000Z
1331,1338,2019-07-30T06:46:00.000Z,2019-07-30T06:49:00.000Z
1338,1338,2019-07-30T06:49:00.000Z,2019-07-30T06:49:00.000Z
1338,1330,2019-07-30T06:49:00.000Z,2019-07-30T06:50:18.000Z
1330,1330,2019-07-30T06:50:18.000Z,2019-07-30T06:51:00.000Z
1330,1337,2019-07-30T06:51:00.000Z,2019-07-30T06:52:54.000Z
1337,1337,2019-07-30T06:52:54.000Z,2019-07-30T06:53:12.000Z
1337,839,2019-07-30T06:53:12.000Z,2019-07-30T06:54:24.000Z
839,839,2019-07-30T06:54:24.000Z,2019-07-30T06:55:00.000Z
839,1341,2019-07-30T06:55:00.000Z,2019-07-30T06:55:27.000Z
1341,1341,2019-07-30T06:55:27.000Z,2019-07-30T06:55:27.000Z
1341,662,2019-07-30T06:55:27.000Z,2019-07-30T06:56:00.000Z
662,662,2019-07-30T06:56:00.000Z,2019-07-30T06:56:24.000Z
662,661,2019-07-30T06:56:24.000Z,2019-07-30T06:57:24.000Z
661,661,2019-07-30T06:57:24.000Z,2019-07-30T06:58:00.000Z
661,660,2019-07-30T06:58:00.000Z,2019-07-30T06:59:12.000Z
660,660,2019-07-30T06:59:12.000Z,2019-07-30T07:00:00.000Z
660,659,2019-07-30T07:00:00.000Z,2019-07-30T07:01:24.000Z
659,659,2019-07-30T07:01:24.000Z,2019-07-30T07:02:00.000Z
659,658,2019-07-30T07:02:00.000Z,2019-07-30T07:03:30.000Z
658,658,2019-07-30T07:03:30.000Z,2019-07-30T07:04:00.000Z
658,657,2019-07-30T07:04:00.000Z,2019-07-30T07:05:36.000Z
657,657,2019-07-30T07:05:36.000Z,2019-07-30T07:06:00.000Z
657,72,2019-07-30T07:06:00.000Z,2019-07-30T07:08:00.000Z
72,72,2019-07-30T07:08:00.000Z,2019-07-30T07:09:00.000Z
72,1028,2019-07-30T07:09:00.000Z,2019-07-30T07:10:30.000Z
1028,1028,2019-07-30T07:10:30.000Z,2019-07-30T07:10:30.000Z
1028,9,2019-07-30T07:10:30.000Z,2019-07-30T07:11:00.000Z
9,9,2019-07-30T07:11:00.000Z,2019-07-30T07:11:18.000Z
9,10,2019-07-30T07:11:18.000Z,2019-07-30T07:12:54.000Z
10,10,2019-07-30T07:12:54.000Z,2019-07-30T07:13:30.000Z
10,1,2019-07-30T07:13:30.000Z,2019-07-30T07:18:00.000Z
1,10,2019-07-30T06:26:00.000Z,2019-07-30T06:29:24.000Z
10,10,2019-07-30T06:29:24.000Z,2019-07-30T06:30:12.000Z
10,977,2019-07-30T06:30:12.000Z,2019-07-30T06:32:42.000Z
977,977,2019-07-30T06:32:42.000Z,2019-07-30T06:33:00.000Z
977,15,2019-07-30T06:33:00.000Z,2019-07-30T06:34:36.000Z
15,15,2019-07-30T06:34:36.000Z,2019-07-30T06:35:00.000Z
15,551,2019-07-30T06:35:00.000Z,2019-07-30T06:36:48.000Z
551,551,2019-07-30T06:36:48.000Z,2019-07-30T06:37:12.000Z
551,17,2019-07-30T06:37:12.000Z,2019-07-30T06:38:36.000Z
17,17,2019-07-30T06:38:36.000Z,2019-07-30T06:39:06.000Z
17,552,2019-07-30T06:39:06.000Z,2019-07-30T06:40:48.000Z
552,552,2019-07-30T06:40:48.000Z,2019-07-30T06:41:06.000Z
552,553,2019-07-30T06:41:06.000Z,2019-07-30T06:42:42.000Z
553,553,2019-07-30T06:42:42.000Z,2019-07-30T06:43:12.000Z
553,18,2019-07-30T06:43:12.000Z,2019-07-30T06:44:30.000Z
18,18,2019-07-30T06:44:30.000Z,2019-07-30T06:45:00.000Z
18,556,2019-07-30T06:45:00.000Z,2019-07-30T06:46:24.000Z
556,556,2019-07-30T06:46:24.000Z,2019-07-30T06:47:00.000Z
556,1334,2019-07-30T06:47:00.000Z,2019-07-30T06:47:30.000Z
1334,1334,2019-07-30T06:47:30.000Z,2019-07-30T06:47:30.000Z
1334,1340,2019-07-30T06:47:30.000Z,2019-07-30T06:49:00.000Z
1340,1340,2019-07-30T06:49:00.000Z,2019-07-30T06:49:00.000Z
1340,1333,2019-07-30T06:49:00.000Z,2019-07-30T06:49:36.000Z
1333,1333,2019-07-30T06:49:36.000Z,2019-07-30T06:50:00.000Z
1333,1332,2019-07-30T06:50:00.000Z,2019-07-30T06:53:00.000Z
1332,1332,2019-07-30T06:53:00.000Z,2019-07-30T06:54:00.000Z
1332,1339,2019-07-30T06:54:00.000Z,2019-07-30T06:54:30.000Z
1339,1339,2019-07-30T06:54:30.000Z,2019-07-30T06:54:30.000Z
1339,1331,2019-07-30T06:54:30.000Z,2019-07-30T06:55:18.000Z
1331,1331,2019-07-30T06:55:18.000Z,2019-07-30T06:56:00.000Z
1331,1338,2019-07-30T06:56:00.000Z,2019-07-30T06:59:00.000Z
1338,1338,2019-07-30T06:59:00.000Z,2019-07-30T06:59:00.000Z
1338,1330,2019-07-30T06:59:00.000Z,2019-07-30T07:00:18.000Z
1330,1330,2019-07-30T07:00:18.000Z,2019-07-30T07:01:00.000Z
1330,1337,2019-07-30T07:01:00.000Z,2019-07-30T07:02:54.000Z
1337,1337,2019-07-30T07:02:54.000Z,2019-07-30T07:03:12.000Z
1337,839,2019-07-30T07:03:12.000Z,2019-07-30T07:04:24.000Z
839,839,2019-07-30T07:04:24.000Z,2019-07-30T07:05:00.000Z
839,1341,2019-07-30T07:05:00.000Z,2019-07-30T07:05:27.000Z
1341,1341,2019-07-30T07:05:27.000Z,2019-07-30T07:05:27.000Z
1341,662,2019-07-30T07:05:27.000Z,2019-07-30T07:06:00.000Z
662,662,2019-07-30T07:06:00.000Z,2019-07-30T07:06:24.000Z
662,661,2019-07-30T07:06:24.000Z,2019-07-30T07:07:24.000Z
661,661,2019-07-30T07:07:24.000Z,2019-07-30T07:08:00.000Z
661,660,2019-07-30T07:08:00.000Z,2019-07-30T07:09:12.000Z
660,660,2019-07-30T07:09:12.000Z,2019-07-30T07:10:00.000Z
660,659,2019-07-30T07:10:00.000Z,2019-07-30T07:11:24.000Z
659,659,2019-07-30T07:11:24.000Z,2019-07-30T07:12:00.000Z
659,658,2019-07-30T07:12:00.000Z,2019-07-30T07:13:30.000Z
658,658,2019-07-30T07:13:30.000Z,2019-07-30T07:14:00.000Z
658,657,2019-07-30T07:14:00.000Z,2019-07-30T07:15:36.000Z
657,657,2019-07-30T07:15:36.000Z,2019-07-30T07:16:00.000Z
657,72,2019-07-30T07:16:00.000Z,2019-07-30T07:18:00.000Z
72,72,2019-07-30T07:18:00.000Z,2019-07-30T07:19:00.000Z
72,1028,2019-07-30T07:19:00.000Z,2019-07-30T07:20:30.000Z
1028,1028,2019-07-30T07:20:30.000Z,2019-07-30T07:20:30.000Z
1028,9,2019-07-30T07:20:30.000Z,2019-07-30T07:21:00.000Z
9,9,2019-07-30T07:21:00.000Z,2019-07-30T07:21:18.000Z
9,10,2019-07-30T07:21:18.000Z,2019-07-30T07:22:54.000Z
10,10,2019-07-30T07:22:54.000Z,2019-07-30T07:23:30.000Z
10,1,2019-07-30T07:23:30.000Z,2019-07-30T07:28:00.000Z
1,10,2019-07-30T06:36:00.000Z,2019-07-30T06:39:24.000Z
10,10,2019-07-30T06:39:24.000Z,2019-07-30T06:40:12.000Z
10,977,2019-07-30T06:40:12.000Z,2019-07-30T06:42:42.000Z
977,977,2019-07-30T06:42:42.000Z,2019-07-30T06:43:00.000Z
977,15,2019-07-30T06:43:00.000Z,2019-07-30T06:44:36.000Z
15,15,2019-07-30T06:44:36.000Z,2019-07-30T06:45:00.000Z
15,551,2019-07-30T06:45:00.000Z,2019-07-30T06:46:48.000Z
551,551,2019-07-30T06:46:48.000Z,2019-07-30T06:47:12.000Z
551,17,2019-07-30T06:47:12.000Z,2019-07-30T06:48:36.000Z
17,17,2019-07-30T06:48:36.000Z,2019-07-30T06:49:06.000Z
17,552,2019-07-30T06:49:06.000Z,2019-07-30T06:50:48.000Z
552,552,2019-07-30T06:50:48.000Z,2019-07-30T06:51:06.000Z
552,553,2019-07-30T06:51:06.000Z,2019-07-30T06:52:42.000Z
553,553,2019-07-30T06:52:42.000Z,2019-07-30T06:53:12.000Z
553,18,2019-07-30T06:53:12.000Z,2019-07-30T06:54:30.000Z
18,18,2019-07-30T06:54:30.000Z,2019-07-30T06:55:00.000Z
18,556,2019-07-30T06:55:00.000Z,2019-07-30T06:56:24.000Z
556,556,2019-07-30T06:56:24.000Z,2019-07-30T06:57:00.000Z
556,1334,2019-07-30T06:57:00.000Z,2019-07-30T06:57:30.000Z
1334,1334,2019-07-30T06:57:30.000Z,2019-07-30T06:57:30.000Z
1334,1340,2019-07-30T06:57:30.000Z,2019-07-30T06:59:00.000Z
1340,1340,2019-07-30T06:59:00.000Z,2019-07-30T06:59:00.000Z
1340,1333,2019-07-30T06:59:00.000Z,2019-07-30T06:59:36.000Z
1333,1333,2019-07-30T06:59:36.000Z,2019-07-30T07:00:00.000Z
1333,1332,2019-07-30T07:00:00.000Z,2019-07-30T07:03:00.000Z
1332,1332,2019-07-30T07:03:00.000Z,2019-07-30T07:04:00.000Z
1332,1339,2019-07-30T07:04:00.000Z,2019-07-30T07:04:30.000Z
1339,1339,2019-07-30T07:04:30.000Z,2019-07-30T07:04:30.000Z
1339,1331,2019-07-30T07:04:30.000Z,2019-07-30T07:05:18.000Z
